order_id,line_no,product_id,quantity,list_price,discount_amount,unit_price
O000720,1,P0120,1,3461.0,692.2,2768.8
O000720,2,P0025,2,9332.0,2333.0,6999.0
O000720,3,P0115,1,1419.0,0.0,1419.0
O000720,4,P0027,1,12202.0,0.0,12202.0
O000720,5,P0004,1,1954.0,488.5,1465.5
O000721,1,P0048,1,21164.0,3174.6,17989.4
O000722,1,P0085,1,3342.0,0.0,3342.0
O000722,2,P0018,1,73251.0,3662.55,69588.45
O000722,3,P0075,1,3860.0,965.0,2895.0
O000722,4,P0029,1,1848.0,369.6,1478.4
O000723,1,P0080,1,1759.0,175.9,1583.1
O000723,2,P0114,2,11162.0,558.1,10603.9
O000723,3,P0032,2,620.0,0.0,620.0
O000723,4,P0060,1,1117.0,167.55,949.45
O000724,1,P0017,1,3533.0,883.25,2649.75
O000724,2,P0052,2,63069.0,15767.25,47301.75
O000725,1,P0107,1,11972.0,2394.4,9577.6
O000725,2,P0118,1,2927.0,0.0,2927.0
O000726,1,P0083,1,3339.0,667.8,2671.2
O000726,2,P0069,1,4733.0,236.65,4496.35
O000726,3,P0025,1,9332.0,0.0,9332.0
O000727,1,P0080,1,1759.0,175.9,1583.1
O000727,2,P0025,2,9332.0,466.6,8865.4
O000727,3,P0097,1,14550.0,1455.0,13095.0
O000728,1,P0088,1,4772.0,477.2,4294.8
O000729,1,P0059,2,7335.0,0.0,7335.0
O000729,2,P0079,1,650.0,32.5,617.5
O000729,3,P0070,1,1118.0,223.6,894.4
O000730,1,P0039,3,8497.0,424.85,8072.15
O000730,2,P0022,2,13558.0,2033.7,11524.3
O000730,3,P0108,2,1571.0,0.0,1571.0
O000730,4,P0066,1,6476.0,1295.2,5180.8
O000731,1,P0109,1,12274.0,1841.1,10432.9
O000731,2,P0024,2,66.0,3.3,62.7
O000731,3,P0003,1,2217.0,0.0,2217.0
O000731,4,P0100,2,17072.0,853.6,16218.4
O000731,5,P0025,1,9332.0,0.0,9332.0
O000732,1,P0033,1,13346.0,667.3,12678.7
O000733,1,P0002,3,4422.0,1105.5,3316.5
O000733,2,P0035,2,3213.0,0.0,3213.0
O000733,3,P0089,1,12354.0,0.0,12354.0
O000733,4,P0018,2,73251.0,7325.1,65925.9
O000733,5,P0057,1,1050.0,210.0,840.0
O000734,1,P0025,1,9332.0,1399.8,7932.2
O000734,2,P0097,1,14550.0,0.0,14550.0
O000734,3,P0071,1,1579.0,0.0,1579.0
O000734,4,P0054,1,151.0,0.0,151.0
O000734,5,P0038,1,73655.0,11048.25,62606.75
O000735,1,P0086,1,1905.0,476.25,1428.75
O000735,2,P0078,1,8785.0,439.25,8345.75
O000735,3,P0057,1,1050.0,262.5,787.5
O000735,4,P0114,1,11162.0,0.0,11162.0
O000736,1,P0009,1,699.0,34.95,664.05
O000736,2,P0119,1,15371.0,2305.65,13065.35
O000736,3,P0077,1,1721.0,86.05,1634.95
O000736,4,P0028,1,1432.0,143.2,1288.8
O000736,5,P0105,1,5260.0,1052.0,4208.0
O000737,1,P0115,1,1419.0,212.85,1206.15
O000737,2,P0033,2,13346.0,2669.2,10676.8
O000738,1,P0015,1,1188.0,0.0,1188.0
O000739,1,P0109,1,12274.0,1841.1,10432.9
O000740,1,P0060,1,1117.0,0.0,1117.0
O000740,2,P0082,2,19266.0,4816.5,14449.5
O000740,3,P0112,1,4364.0,436.4,3927.6
O000740,4,P0028,1,1432.0,71.6,1360.4
O000740,5,P0038,2,73655.0,0.0,73655.0
O000741,1,P0042,1,3764.0,376.4,3387.6
O000742,1,P0075,1,3860.0,579.0,3281.0
O000742,2,P0008,1,40335.0,8067.0,32268.0
O000743,1,P0069,2,4733.0,1183.25,3549.75
O000743,2,P0089,2,12354.0,0.0,12354.0
O000743,3,P0028,1,1432.0,143.2,1288.8
O000743,4,P0026,1,11042.0,0.0,11042.0
O000743,5,P0003,1,2217.0,221.7,1995.3
O000744,1,P0015,2,1188.0,237.6,950.4
O000744,2,P0062,1,4304.0,0.0,4304.0
O000745,1,P0006,1,1703.0,255.45,1447.55
O000745,2,P0113,1,14720.0,0.0,14720.0
O000745,3,P0017,1,3533.0,0.0,3533.0
O000745,4,P0003,2,2217.0,554.25,1662.75
O000746,1,P0083,1,3339.0,500.85,2838.15
O000747,1,P0064,1,9646.0,2411.5,7234.5
O000747,2,P0077,1,1721.0,258.15,1462.85
O000747,3,P0020,1,1902.0,0.0,1902.0
O000747,4,P0036,1,68685.0,0.0,68685.0
O000747,5,P0042,1,3764.0,376.4,3387.6
O000748,1,P0049,2,13599.0,0.0,13599.0
O000748,2,P0041,1,1356.0,67.8,1288.2
O000749,1,P0011,1,2875.0,143.75,2731.25
O000750,1,P0075,1,3860.0,965.0,2895.0
O000750,2,P0090,1,7615.0,761.5,6853.5
O000751,1,P0103,3,9427.0,0.0,9427.0
O000751,2,P0020,1,1902.0,0.0,1902.0
O000751,3,P0029,1,1848.0,0.0,1848.0
O000752,1,P0120,1,3461.0,519.15,2941.85
O000752,2,P0096,1,2631.0,263.1,2367.9
O000753,1,P0102,2,18580.0,4645.0,13935.0
O000753,2,P0080,1,1759.0,0.0,1759.0
O000753,3,P0090,2,7615.0,0.0,7615.0
O000754,1,P0092,2,1619.0,80.95,1538.05
O000755,1,P0017,2,3533.0,0.0,3533.0
O000755,2,P0046,1,413.0,103.25,309.75
O000755,3,P0047,2,14456.0,722.8,13733.2
O000755,4,P0029,1,1848.0,369.6,1478.4
O000756,1,P0099,1,81251.0,8125.1,73125.9
O000757,1,P0055,1,24505.0,2450.5,22054.5
O000757,2,P0079,2,650.0,162.5,487.5
O000757,3,P0091,1,4351.0,870.2,3480.8
O000757,4,P0035,2,3213.0,642.6,2570.4
O000757,5,P0037,1,9916.0,1983.2,7932.8
O000758,1,P0027,1,12202.0,1830.3,10371.7
O000758,2,P0005,2,26727.0,4009.05,22717.95
O000758,3,P0074,2,65786.0,3289.3,62496.7
O000758,4,P0102,1,18580.0,1858.0,16722.0
O000758,5,P0063,1,8616.0,0.0,8616.0
O000759,1,P0044,1,42878.0,0.0,42878.0
O000759,2,P0056,1,61408.0,12281.6,49126.4
O000760,1,P0015,1,1188.0,0.0,1188.0
O000761,1,P0040,2,8368.0,0.0,8368.0
O000761,2,P0045,1,873.0,218.25,654.75
O000761,3,P0085,1,3342.0,501.3,2840.7
O000762,1,P0056,1,61408.0,0.0,61408.0
O000762,2,P0014,1,1427.0,214.05,1212.95
O000762,3,P0008,1,40335.0,4033.5,36301.5
O000762,4,P0075,1,3860.0,0.0,3860.0
O000762,5,P0032,1,620.0,62.0,558.0
O000763,1,P0104,2,1443.0,216.45,1226.55
O000763,2,P0108,1,1571.0,78.55,1492.45
O000764,1,P0019,1,19838.0,0.0,19838.0
O000764,2,P0077,1,1721.0,344.2,1376.8
O000764,3,P0059,1,7335.0,1100.25,6234.75
O000765,1,P0039,1,8497.0,849.7,7647.3
O000765,2,P0051,2,2113.0,0.0,2113.0
O000765,3,P0117,1,1402.0,0.0,1402.0
O000766,1,P0094,1,3152.0,788.0,2364.0
O000766,2,P0009,3,699.0,69.9,629.1
O000766,3,P0006,1,1703.0,85.15,1617.85
O000767,1,P0009,2,699.0,174.75,524.25
O000767,2,P0072,2,14849.0,2969.8,11879.2
O000768,1,P0064,1,9646.0,964.6,8681.4
O000768,2,P0052,1,63069.0,12613.8,50455.2
O000768,3,P0072,1,14849.0,1484.9,13364.1
O000768,4,P0080,1,1759.0,351.8,1407.2
O000769,1,P0089,1,12354.0,1853.1,10500.9
O000770,1,P0111,1,1507.0,75.35,1431.65
O000770,2,P0085,1,3342.0,0.0,3342.0
O000770,3,P0008,1,40335.0,0.0,40335.0
O000770,4,P0042,1,3764.0,376.4,3387.6
O000770,5,P0022,1,13558.0,2711.6,10846.4
O000771,1,P0073,1,2802.0,0.0,2802.0
O000771,2,P0070,1,1118.0,111.8,1006.2
O000771,3,P0086,1,1905.0,0.0,1905.0
O000772,1,P0043,1,2747.0,0.0,2747.0
O000772,2,P0012,1,8277.0,0.0,8277.0
O000772,3,P0039,1,8497.0,849.7,7647.3
O000772,4,P0013,2,5453.0,0.0,5453.0
O000773,1,P0077,1,1721.0,172.1,1548.9
O000773,2,P0061,1,55744.0,11148.8,44595.2
O000773,3,P0028,1,1432.0,143.2,1288.8
O000774,1,P0113,1,14720.0,0.0,14720.0
O000774,2,P0102,1,18580.0,1858.0,16722.0
O000774,3,P0042,1,3764.0,0.0,3764.0
O000775,1,P0060,2,1117.0,0.0,1117.0
O000775,2,P0075,2,3860.0,193.0,3667.0
O000776,1,P0003,1,2217.0,443.4,1773.6
O000776,2,P0002,2,4422.0,884.4,3537.6
O000776,3,P0060,1,1117.0,223.4,893.6
O000777,1,P0056,1,61408.0,0.0,61408.0
O000777,2,P0095,1,1968.0,295.2,1672.8
O000777,3,P0118,1,2927.0,0.0,2927.0
O000777,4,P0021,1,967.0,193.4,773.6
O000778,1,P0040,2,8368.0,418.4,7949.6
O000778,2,P0011,1,2875.0,0.0,2875.0
O000778,3,P0068,1,1096.0,109.6,986.4
O000779,1,P0115,1,1419.0,70.95,1348.05
O000780,1,P0059,1,7335.0,0.0,7335.0
O000780,2,P0105,1,5260.0,0.0,5260.0
O000781,1,P0051,1,2113.0,0.0,2113.0
O000781,2,P0002,1,4422.0,663.3,3758.7
O000782,1,P0029,1,1848.0,462.0,1386.0
O000783,1,P0011,1,2875.0,0.0,2875.0
O000784,1,P0080,1,1759.0,87.95,1671.05
O000784,2,P0048,1,21164.0,0.0,21164.0
O000784,3,P0052,2,63069.0,15767.25,47301.75
O000784,4,P0100,1,17072.0,853.6,16218.4
O000784,5,P0061,1,55744.0,0.0,55744.0
O000785,1,P0019,1,19838.0,1983.8,17854.2
O000786,1,P0077,1,1721.0,0.0,1721.0
O000786,2,P0015,1,1188.0,0.0,1188.0
O000786,3,P0026,1,11042.0,2208.4,8833.6
O000786,4,P0052,1,63069.0,12613.8,50455.2
O000786,5,P0110,1,1333.0,199.95,1133.05
O000787,1,P0102,1,18580.0,4645.0,13935.0
O000787,2,P0110,2,1333.0,266.6,1066.4
O000787,3,P0046,1,413.0,0.0,413.0
O000787,4,P0001,1,71818.0,3590.9,68227.1
O000787,5,P0004,1,1954.0,0.0,1954.0
O000788,1,P0103,1,9427.0,2356.75,7070.25
O000788,2,P0030,1,10734.0,536.7,10197.3
O000788,3,P0097,1,14550.0,0.0,14550.0
O000788,4,P0026,2,11042.0,1104.2,9937.8
O000789,1,P0109,1,12274.0,2454.8,9819.2
O000789,2,P0011,1,2875.0,143.75,2731.25
O000790,1,P0082,2,19266.0,0.0,19266.0
O000790,2,P0074,1,65786.0,0.0,65786.0
O000790,3,P0114,1,11162.0,0.0,11162.0
O000790,4,P0035,1,3213.0,321.3,2891.7
O000791,1,P0059,1,7335.0,1100.25,6234.75
O000791,2,P0060,1,1117.0,223.4,893.6
O000791,3,P0084,2,33279.0,6655.8,26623.2
O000792,1,P0009,1,699.0,34.95,664.05
O000792,2,P0054,1,151.0,0.0,151.0
O000793,1,P0119,1,15371.0,768.55,14602.45
O000793,2,P0087,1,14136.0,706.8,13429.2
O000793,3,P0105,1,5260.0,526.0,4734.0
O000793,4,P0067,1,2163.0,108.15,2054.85
O000793,5,P0074,1,65786.0,9867.9,55918.1
O000794,1,P0102,1,18580.0,0.0,18580.0
O000794,2,P0096,1,2631.0,0.0,2631.0
O000794,3,P0001,1,71818.0,0.0,71818.0
O000795,1,P0041,3,1356.0,135.6,1220.4
O000795,2,P0069,1,4733.0,236.65,4496.35
O000795,3,P0098,1,1719.0,343.8,1375.2
O000795,4,P0005,1,26727.0,0.0,26727.0
O000795,5,P0090,3,7615.0,1903.75,5711.25
O000796,1,P0058,1,5583.0,1116.6,4466.4
O000796,2,P0012,1,8277.0,0.0,8277.0
O000797,1,P0063,1,8616.0,0.0,8616.0
O000797,2,P0071,1,1579.0,78.95,1500.05
O000798,1,P0069,1,4733.0,1183.25,3549.75
O000799,1,P0045,1,873.0,87.3,785.7
O000799,2,P0100,1,17072.0,0.0,17072.0
O000799,3,P0056,1,61408.0,0.0,61408.0
O000799,4,P0092,1,1619.0,80.95,1538.05
O000800,1,P0030,1,10734.0,536.7,10197.3
O000800,2,P0084,1,33279.0,8319.75,24959.25
O000801,1,P0036,2,68685.0,13737.0,54948.0
O000801,2,P0060,1,1117.0,55.85,1061.15
O000802,1,P0113,1,14720.0,2208.0,12512.0
O000802,2,P0078,2,8785.0,2196.25,6588.75
O000803,1,P0012,1,8277.0,2069.25,6207.75
O000803,2,P0106,1,11168.0,0.0,11168.0
O000803,3,P0026,1,11042.0,2760.5,8281.5
O000804,1,P0010,2,7032.0,351.6,6680.4
O000804,2,P0087,1,14136.0,3534.0,10602.0
O000805,1,P0026,2,11042.0,1104.2,9937.8
O000805,2,P0069,1,4733.0,0.0,4733.0
O000805,3,P0017,1,3533.0,0.0,3533.0
O000805,4,P0033,2,13346.0,0.0,13346.0
O000806,1,P0077,1,1721.0,430.25,1290.75
O000806,2,P0039,1,8497.0,1274.55,7222.45
O000806,3,P0047,1,14456.0,3614.0,10842.0
O000806,4,P0041,1,1356.0,0.0,1356.0
O000806,5,P0112,1,4364.0,872.8,3491.2
O000807,1,P0008,1,40335.0,6050.25,34284.75
O000807,2,P0039,1,8497.0,849.7,7647.3
O000807,3,P0070,1,1118.0,55.9,1062.1
O000807,4,P0048,1,21164.0,0.0,21164.0
O000807,5,P0013,1,5453.0,817.95,4635.05
O000808,1,P0034,1,1724.0,86.2,1637.8
O000808,2,P0119,2,15371.0,0.0,15371.0
O000809,1,P0079,1,650.0,65.0,585.0
O000809,2,P0098,1,1719.0,171.9,1547.1
O000810,1,P0072,1,14849.0,2227.35,12621.65
O000810,2,P0107,1,11972.0,2394.4,9577.6
O000810,3,P0120,2,3461.0,865.25,2595.75
O000811,1,P0115,2,1419.0,354.75,1064.25
O000811,2,P0111,2,1507.0,0.0,1507.0
O000811,3,P0120,2,3461.0,0.0,3461.0
O000812,1,P0035,1,3213.0,803.25,2409.75
O000812,2,P0014,1,1427.0,356.75,1070.25
O000812,3,P0053,1,4256.0,425.6,3830.4
O000813,1,P0092,1,1619.0,323.8,1295.2
O000813,2,P0051,2,2113.0,0.0,2113.0
O000814,1,P0003,1,2217.0,0.0,2217.0
O000814,2,P0020,1,1902.0,475.5,1426.5
O000814,3,P0107,2,11972.0,0.0,11972.0
O000815,1,P0003,1,2217.0,554.25,1662.75
O000815,2,P0090,1,7615.0,1523.0,6092.0
O000815,3,P0028,2,1432.0,358.0,1074.0
O000815,4,P0105,1,5260.0,526.0,4734.0
O000815,5,P0103,1,9427.0,942.7,8484.3
O000816,1,P0074,1,65786.0,9867.9,55918.1
O000816,2,P0112,1,4364.0,0.0,4364.0
O000816,3,P0007,1,4806.0,0.0,4806.0
O000816,4,P0018,1,73251.0,14650.2,58600.8
O000816,5,P0101,2,563.0,0.0,563.0
O000817,1,P0014,1,1427.0,214.05,1212.95
O000817,2,P0013,2,5453.0,0.0,5453.0
O000817,3,P0070,1,1118.0,0.0,1118.0
O000817,4,P0055,2,24505.0,6126.25,18378.75
O000818,1,P0046,1,413.0,61.95,351.05
O000818,2,P0052,1,63069.0,0.0,63069.0
O000818,3,P0074,1,65786.0,13157.2,52628.8
O000818,4,P0103,1,9427.0,1885.4,7541.6
O000818,5,P0063,1,8616.0,0.0,8616.0
O000819,1,P0101,1,563.0,28.15,534.85
O000819,2,P0083,1,3339.0,0.0,3339.0
O000819,3,P0070,1,1118.0,111.8,1006.2
O000819,4,P0024,1,66.0,3.3,62.7
O000820,1,P0038,1,73655.0,0.0,73655.0
O000820,2,P0007,2,4806.0,720.9,4085.1
O000820,3,P0035,1,3213.0,642.6,2570.4
O000821,1,P0005,1,26727.0,4009.05,22717.95
O000821,2,P0091,1,4351.0,1087.75,3263.25
O000821,3,P0100,1,17072.0,4268.0,12804.0
O000821,4,P0003,2,2217.0,0.0,2217.0
O000822,1,P0022,1,13558.0,677.9,12880.1
O000823,1,P0049,1,13599.0,679.95,12919.05
O000823,2,P0109,1,12274.0,2454.8,9819.2
O000824,1,P0054,1,151.0,30.2,120.8
O000825,1,P0050,1,27362.0,0.0,27362.0
O000826,1,P0032,1,620.0,0.0,620.0
O000827,1,P0086,2,1905.0,0.0,1905.0
O000827,2,P0072,1,14849.0,742.45,14106.55
O000827,3,P0065,1,651.0,97.65,553.35
O000827,4,P0057,1,1050.0,105.0,945.0
O000828,1,P0011,1,2875.0,0.0,2875.0
O000828,2,P0079,1,650.0,97.5,552.5
O000828,3,P0111,1,1507.0,0.0,1507.0
O000829,1,P0010,1,7032.0,0.0,7032.0
O000829,2,P0022,1,13558.0,0.0,13558.0
O000830,1,P0040,1,8368.0,1255.2,7112.8
O000830,2,P0029,1,1848.0,0.0,1848.0
O000830,3,P0099,2,81251.0,12187.65,69063.35
O000831,1,P0066,1,6476.0,647.6,5828.4
O000832,1,P0051,1,2113.0,0.0,2113.0
O000832,2,P0119,1,15371.0,0.0,15371.0
O000832,3,P0077,1,1721.0,0.0,1721.0
O000832,4,P0049,1,13599.0,1359.9,12239.1
O000833,1,P0038,1,73655.0,7365.5,66289.5
O000834,1,P0028,1,1432.0,71.6,1360.4
O000834,2,P0119,1,15371.0,3842.75,11528.25
O000834,3,P0038,1,73655.0,3682.75,69972.25
O000835,1,P0019,1,19838.0,991.9,18846.1
O000836,1,P0106,1,11168.0,0.0,11168.0
O000836,2,P0025,1,9332.0,2333.0,6999.0
O000837,1,P0029,1,1848.0,277.2,1570.8
O000837,2,P0028,2,1432.0,143.2,1288.8
O000837,3,P0019,3,19838.0,2975.7,16862.3
O000837,4,P0061,1,55744.0,0.0,55744.0
O000838,1,P0023,1,3542.0,531.3,3010.7
O000838,2,P0007,2,4806.0,0.0,4806.0
O000839,1,P0016,1,1792.0,268.8,1523.2
O000839,2,P0078,3,8785.0,0.0,8785.0
O000839,3,P0050,1,27362.0,5472.4,21889.6
O000840,1,P0062,1,4304.0,215.2,4088.8
O000840,2,P0028,3,1432.0,71.6,1360.4
O000841,1,P0083,1,3339.0,0.0,3339.0
O000841,2,P0010,1,7032.0,0.0,7032.0
O000841,3,P0120,1,3461.0,865.25,2595.75
O000841,4,P0048,1,21164.0,0.0,21164.0
O000842,1,P0024,1,66.0,6.6,59.4
O000843,1,P0070,1,1118.0,167.7,950.3
O000843,2,P0094,1,3152.0,0.0,3152.0
O000843,3,P0097,1,14550.0,2182.5,12367.5
O000844,1,P0036,2,68685.0,10302.75,58382.25
O000845,1,P0070,1,1118.0,55.9,1062.1
O000845,2,P0041,1,1356.0,0.0,1356.0
O000845,3,P0035,1,3213.0,0.0,3213.0
O000845,4,P0037,1,9916.0,1983.2,7932.8
O000846,1,P0088,1,4772.0,0.0,4772.0
O000846,2,P0048,1,21164.0,4232.8,16931.2
O000847,1,P0041,1,1356.0,0.0,1356.0
O000848,1,P0070,1,1118.0,0.0,1118.0
O000848,2,P0024,1,66.0,0.0,66.0
O000848,3,P0029,1,1848.0,92.4,1755.6
O000848,4,P0065,1,651.0,32.55,618.45
O000848,5,P0003,1,2217.0,0.0,2217.0
O000849,1,P0072,1,14849.0,2969.8,11879.2
O000849,2,P0045,1,873.0,218.25,654.75
O000849,3,P0046,1,413.0,82.6,330.4
O000849,4,P0064,1,9646.0,2411.5,7234.5
O000849,5,P0066,1,6476.0,647.6,5828.4
O000850,1,P0118,1,2927.0,439.05,2487.95
O000850,2,P0106,1,11168.0,558.4,10609.6
O000851,1,P0025,2,9332.0,0.0,9332.0
O000851,2,P0007,1,4806.0,0.0,4806.0
O000851,3,P0089,1,12354.0,617.7,11736.3
O000852,1,P0082,1,19266.0,963.3,18302.7
O000852,2,P0001,1,71818.0,10772.7,61045.3
O000852,3,P0034,1,1724.0,0.0,1724.0
O000852,4,P0044,1,42878.0,8575.6,34302.4
O000852,5,P0071,1,1579.0,0.0,1579.0
O000853,1,P0028,1,1432.0,0.0,1432.0
O000853,2,P0017,1,3533.0,0.0,3533.0
O000853,3,P0096,3,2631.0,0.0,2631.0
O000854,1,P0084,1,33279.0,8319.75,24959.25
O000855,1,P0010,1,7032.0,703.2,6328.8
O000855,2,P0065,1,651.0,32.55,618.45
O000855,3,P0035,1,3213.0,642.6,2570.4
O000855,4,P0073,1,2802.0,420.3,2381.7
O000855,5,P0033,2,13346.0,0.0,13346.0
O000856,1,P0098,1,1719.0,429.75,1289.25
O000856,2,P0017,1,3533.0,176.65,3356.35
O000856,3,P0022,1,13558.0,0.0,13558.0
O000856,4,P0016,1,1792.0,358.4,1433.6
O000857,1,P0034,1,1724.0,172.4,1551.6
O000857,2,P0001,3,71818.0,0.0,71818.0
O000857,3,P0046,1,413.0,82.6,330.4
O000857,4,P0057,1,1050.0,0.0,1050.0
O000857,5,P0040,2,8368.0,1673.6,6694.4
O000858,1,P0059,1,7335.0,366.75,6968.25
O000859,1,P0049,1,13599.0,2719.8,10879.2
O000859,2,P0085,2,3342.0,0.0,3342.0
O000859,3,P0047,2,14456.0,0.0,14456.0
O000859,4,P0106,1,11168.0,1675.2,9492.8
O000860,1,P0013,1,5453.0,1363.25,4089.75
O000861,1,P0115,1,1419.0,0.0,1419.0
O000862,1,P0062,2,4304.0,645.6,3658.4
O000862,2,P0081,2,5436.0,0.0,5436.0
O000863,1,P0106,2,11168.0,2233.6,8934.4
O000863,2,P0119,2,15371.0,0.0,15371.0
O000863,3,P0096,1,2631.0,394.65,2236.35
O000864,1,P0076,2,3599.0,539.85,3059.15
O000864,2,P0106,2,11168.0,1116.8,10051.2
O000864,3,P0098,1,1719.0,0.0,1719.0
O000865,1,P0009,2,699.0,139.8,559.2
O000865,2,P0114,1,11162.0,0.0,11162.0
O000865,3,P0020,1,1902.0,190.2,1711.8
O000865,4,P0061,1,55744.0,2787.2,52956.8
O000865,5,P0089,1,12354.0,3088.5,9265.5
O000866,1,P0052,2,63069.0,12613.8,50455.2
O000867,1,P0082,1,19266.0,4816.5,14449.5
O000867,2,P0109,2,12274.0,2454.8,9819.2
O000867,3,P0095,1,1968.0,98.4,1869.6
O000867,4,P0023,1,3542.0,531.3,3010.7
O000867,5,P0085,1,3342.0,167.1,3174.9
O000868,1,P0070,1,1118.0,167.7,950.3
O000868,2,P0062,3,4304.0,1076.0,3228.0
O000868,3,P0072,1,14849.0,2227.35,12621.65
O000868,4,P0044,1,42878.0,0.0,42878.0
O000868,5,P0104,1,1443.0,360.75,1082.25
O000869,1,P0006,1,1703.0,340.6,1362.4
O000869,2,P0069,1,4733.0,473.3,4259.7
O000869,3,P0043,1,2747.0,0.0,2747.0
O000870,1,P0007,1,4806.0,720.9,4085.1
O000870,2,P0087,1,14136.0,3534.0,10602.0
O000870,3,P0021,3,967.0,96.7,870.3
O000870,4,P0034,1,1724.0,258.6,1465.4
O000870,5,P0043,1,2747.0,0.0,2747.0
O000871,1,P0065,1,651.0,65.1,585.9
O000871,2,P0041,1,1356.0,135.6,1220.4
O000872,1,P0105,1,5260.0,0.0,5260.0
O000872,2,P0028,3,1432.0,0.0,1432.0
O000872,3,P0083,1,3339.0,500.85,2838.15
O000873,1,P0105,1,5260.0,1052.0,4208.0
O000873,2,P0074,1,65786.0,13157.2,52628.8
O000873,3,P0034,2,1724.0,344.8,1379.2
O000873,4,P0107,1,11972.0,1197.2,10774.8
O000873,5,P0120,1,3461.0,865.25,2595.75
O000874,1,P0002,1,4422.0,0.0,4422.0
O000874,2,P0049,1,13599.0,1359.9,12239.1
O000874,3,P0119,1,15371.0,1537.1,13833.9
O000874,4,P0036,1,68685.0,0.0,68685.0
O000874,5,P0028,1,1432.0,0.0,1432.0
O000875,1,P0087,1,14136.0,0.0,14136.0
O000875,2,P0083,1,3339.0,834.75,2504.25
O000875,3,P0034,1,1724.0,344.8,1379.2
O000875,4,P0114,1,11162.0,1674.3,9487.7
O000876,1,P0027,1,12202.0,1830.3,10371.7
O000877,1,P0094,2,3152.0,0.0,3152.0
O000877,2,P0080,1,1759.0,351.8,1407.2
O000877,3,P0004,1,1954.0,97.7,1856.3
O000877,4,P0029,1,1848.0,277.2,1570.8
O000877,5,P0106,1,11168.0,2233.6,8934.4
O000878,1,P0026,2,11042.0,1104.2,9937.8
O000879,1,P0110,1,1333.0,133.3,1199.7
O000879,2,P0107,1,11972.0,2993.0,8979.0
O000879,3,P0009,2,699.0,0.0,699.0
O000879,4,P0091,1,4351.0,0.0,4351.0
O000879,5,P0001,1,71818.0,3590.9,68227.1
O000880,1,P0065,1,651.0,97.65,553.35
O000880,2,P0001,1,71818.0,7181.8,64636.2
O000880,3,P0057,2,1050.0,210.0,840.0
O000880,4,P0003,1,2217.0,332.55,1884.45
O000880,5,P0034,1,1724.0,86.2,1637.8
O000881,1,P0031,1,273.0,54.6,218.4
O000882,1,P0119,1,15371.0,0.0,15371.0
O000882,2,P0055,1,24505.0,0.0,24505.0
O000883,1,P0103,1,9427.0,2356.75,7070.25
O000883,2,P0082,2,19266.0,1926.6,17339.4
O000883,3,P0018,2,73251.0,10987.65,62263.35
O000884,1,P0081,1,5436.0,0.0,5436.0
O000884,2,P0087,1,14136.0,0.0,14136.0
O000884,3,P0040,1,8368.0,1255.2,7112.8
O000884,4,P0033,1,13346.0,1334.6,12011.4
O000884,5,P0026,1,11042.0,0.0,11042.0
O000885,1,P0071,1,1579.0,0.0,1579.0
O000886,1,P0018,1,73251.0,18312.75,54938.25
O000886,2,P0063,1,8616.0,2154.0,6462.0
O000886,3,P0108,1,1571.0,235.65,1335.35
O000886,4,P0087,1,14136.0,0.0,14136.0
O000886,5,P0088,1,4772.0,1193.0,3579.0
O000887,1,P0071,2,1579.0,78.95,1500.05
O000888,1,P0050,1,27362.0,6840.5,20521.5
O000888,2,P0117,1,1402.0,210.3,1191.7
O000888,3,P0119,1,15371.0,1537.1,13833.9
O000888,4,P0104,1,1443.0,72.15,1370.85
O000888,5,P0005,1,26727.0,0.0,26727.0
O000889,1,P0112,1,4364.0,872.8,3491.2
O000889,2,P0053,1,4256.0,0.0,4256.0
O000889,3,P0005,1,26727.0,4009.05,22717.95
O000890,1,P0070,3,1118.0,0.0,1118.0
O000890,2,P0055,1,24505.0,3675.75,20829.25
O000890,3,P0041,1,1356.0,0.0,1356.0
O000890,4,P0107,1,11972.0,598.6,11373.4
O000891,1,P0026,1,11042.0,0.0,11042.0
O000891,2,P0084,1,33279.0,0.0,33279.0
O000892,1,P0039,1,8497.0,1699.4,6797.6
O000892,2,P0073,1,2802.0,420.3,2381.7
O000892,3,P0092,1,1619.0,161.9,1457.1
O000892,4,P0065,1,651.0,130.2,520.8
O000893,1,P0054,1,151.0,22.65,128.35
O000893,2,P0070,1,1118.0,223.6,894.4
O000894,1,P0024,1,66.0,0.0,66.0
O000894,2,P0004,2,1954.0,0.0,1954.0
O000894,3,P0009,1,699.0,34.95,664.05
O000894,4,P0074,1,65786.0,0.0,65786.0
O000894,5,P0005,1,26727.0,1336.35,25390.65
O000895,1,P0065,1,651.0,130.2,520.8
O000895,2,P0074,2,65786.0,9867.9,55918.1
O000895,3,P0053,1,4256.0,1064.0,3192.0
O000895,4,P0005,1,26727.0,1336.35,25390.65
O000895,5,P0017,2,3533.0,353.3,3179.7
O000896,1,P0067,1,2163.0,0.0,2163.0
O000896,2,P0017,2,3533.0,529.95,3003.05
O000896,3,P0006,1,1703.0,340.6,1362.4
O000896,4,P0095,2,1968.0,393.6,1574.4
O000897,1,P0090,1,7615.0,380.75,7234.25
O000898,1,P0095,1,1968.0,0.0,1968.0
O000898,2,P0104,1,1443.0,0.0,1443.0
O000899,1,P0109,1,12274.0,0.0,12274.0
O000899,2,P0003,1,2217.0,443.4,1773.6
O000899,3,P0006,2,1703.0,0.0,1703.0
